Date,Price,STH-Realised-Price,STH-MVRV
2024-02-29T00:00:00+00:00,61394.7818515488,45634.47594339188,1.3611323357889435
2024-03-01T00:00:00+00:00,62524.401817066,46128.68489541082,1.3415011210552936
2024-03-02T00:00:00+00:00,62049.6145637054,46297.07077598073,1.339419279174754
2024-03-03T00:00:00+00:00,62991.4422913501,46436.86156969322,1.3400690740036254
2024-03-04T00:00:00+00:00,68091.8388243717,47171.85798607387,1.3888883710991804
2024-03-05T00:00:00+00:00,63950.524329924,47885.12192990872,1.381293888043486
2024-03-06T00:00:00+00:00,66103.7215400351,48971.08340475492,1.3461683065452814
2024-03-07T00:00:00+00:00,67070.3791484512,49572.18963810079,1.3483126928213842
2024-03-08T00:00:00+00:00,68343.7149552893,50126.02433589162,1.3528060453309398
2024-03-09T00:00:00+00:00,68502.5053392753,50343.15183342241,1.358496637761082
2024-03-10T00:00:00+00:00,68882.2513395675,50599.07142460247,1.3710532650131209
2024-03-11T00:00:00+00:00,72198.0875341905,51496.16789919833,1.377923534146534
2024-03-12T00:00:00+00:00,71432.7283018702,52031.83833607048,1.3776079183869432
2024-03-13T00:00:00+00:00,73081.5759053185,54055.040279877445,1.3454119641779232
2024-03-14T00:00:00+00:00,71505.2729076563,54361.46519081891,1.3268528803165636
2024-03-15T00:00:00+00:00,69424.9141753361,54481.31642013468,1.2584725432220722
2024-03-16T00:00:00+00:00,65433.6819006429,54547.008005331954,1.2489173022409252
2024-03-17T00:00:00+00:00,68285.0891691993,54644.66997262926,1.2265829637835215
2024-03-18T00:00:00+00:00,67770.8865245471,54821.13901497887,1.2352399390710247
2024-03-19T00:00:00+00:00,61969.3075394506,54766.614132775896,1.1751829821107929
2024-03-20T00:00:00+00:00,67848.1076396844,54865.68849074319,1.165577949093926
2024-03-21T00:00:00+00:00,65454.7357232612,55101.94451304595,1.2083627856527357
2024-03-22T00:00:00+00:00,63486.4849997078,55517.069428999006,1.163578867083668
2024-03-23T00:00:00+00:00,64361.2429047341,55780.051952660695,1.1574632535563103
2024-03-24T00:00:00+00:00,67289.5658310929,55850.29696183589,1.1687560207233612
2024-03-25T00:00:00+00:00,70042.0204237288,56408.76097551946,1.213134413577438
2024-03-26T00:00:00+00:00,70071.0472144945,56612.48365052883,1.2423213494304337
2024-03-27T00:00:00+00:00,69267.8879815897,56799.9412681799,1.2274311620762828
2024-03-28T00:00:00+00:00,70826.8968714202,57094.72212430597,1.2338672743391168
2024-03-29T00:00:00+00:00,69917.0430070134,57224.5435712409,1.2232787098805926
2024-03-30T00:00:00+00:00,69663.0119073641,57346.96214092203,1.2206360613834346
2024-03-31T00:00:00+00:00,71227.4517939801,57431.04761876154,1.2269587039011347
2024-04-01T00:00:00+00:00,69791.6277305669,57567.87122842194,1.2103982686833277
2024-04-02T00:00:00+00:00,65533.7548351841,57632.34479530736,1.1500714975027393
2024-04-03T00:00:00+00:00,66130.2162393337,57735.419317198735,1.1446077416290776
2024-04-04T00:00:00+00:00,68438.135024547,57878.881854470936,1.1574323098553752
2024-04-05T00:00:00+00:00,67904.9094766219,57962.14620829125,1.1651852732293375
2024-04-06T00:00:00+00:00,69136.0710783168,58077.29593431568,1.1723867833597847
2024-04-07T00:00:00+00:00,69392.6830108124,58149.32839938735,1.1935838267978671
2024-04-08T00:00:00+00:00,71712.7972840444,58394.9723914455,1.218460696805181
2024-04-09T00:00:00+00:00,69074.5418638223,58504.04261606484,1.1980907250003645
2024-04-10T00:00:00+00:00,70579.4456767972,58596.02997481215,1.182433043895914
2024-04-11T00:00:00+00:00,70046.5536057861,58699.494725913086,1.199563832058829
2024-04-12T00:00:00+00:00,67098.113691993,58819.17362456607,1.1805207931550954
2024-04-13T00:00:00+00:00,64551.6482875512,58798.09280420552,1.1307280941587166
2024-04-14T00:00:00+00:00,65648.8099602572,58787.18652951017,1.0934120887789025
2024-04-15T00:00:00+00:00,63393.325166277,58807.50096770912,1.1042921922889606
2024-04-16T00:00:00+00:00,63784.8203340152,58807.67124545957,1.0715977524479656
2024-04-17T00:00:00+00:00,61324.2184286967,58761.80464090988,1.0631177493910386
2024-04-18T00:00:00+00:00,63510.14500263,58789.28910393203,1.062537342296627
2024-04-19T00:00:00+00:00,63762.6310300994,58884.40678992458,1.084054473216764
2024-04-20T00:00:00+00:00,64907.9928366452,58945.96516828197,1.089779452813716
2024-04-21T00:00:00+00:00,64968.192619813,58988.15501161037,1.100864359755252
2024-04-22T00:00:00+00:00,66944.5960911748,59079.95529263231,1.1182565164912874
2024-04-23T00:00:00+00:00,66385.3002919345,59160.09448443819,1.1238775787873287
2024-04-24T00:00:00+00:00,64189.9679064874,59343.05183967328,1.1068912598922434
2024-04-25T00:00:00+00:00,64515.3874725307,59415.70953152364,1.08027690414007
2024-04-26T00:00:00+00:00,63777.4715002922,59477.09197895644,1.0781073216562194
2024-04-27T00:00:00+00:00,63429.3099649328,59507.667662600754,1.0595440396155786
2024-04-28T00:00:00+00:00,62978.5770049678,59541.01672191895,1.0692810142518523
2024-04-29T00:00:00+00:00,63908.3888766803,59561.50881833219,1.0542047133971773
2024-04-30T00:00:00+00:00,60636.3261633548,59580.2782394808,1.0352097230130497
2024-05-01T00:00:00+00:00,58141.7772799532,59409.635811958535,0.9803403107482086
2024-05-02T00:00:00+00:00,59170.1088936295,59393.15901486721,0.9822495646128206
2024-05-03T00:00:00+00:00,62983.6554783752,59508.50693809423,1.0196584382989602
2024-05-04T00:00:00+00:00,63881.1305429573,59592.66119022446,1.0656195463502869
2024-05-05T00:00:00+00:00,64067.5959918177,59633.83925242359,1.069407158465678
2024-05-06T00:00:00+00:00,63228.1031341321,59703.52742260958,1.0699712927259146
2024-05-07T00:00:00+00:00,62396.999720339,59776.79802110312,1.062185246092493
2024-05-08T00:00:00+00:00,61079.27442782,59866.04979328921,1.0402059021491332
2024-05-09T00:00:00+00:00,62998.4903381064,59970.36516059615,1.0301610748557797
2024-05-10T00:00:00+00:00,60896.6418880772,59995.3338148983,1.0344794164851314
2024-05-11T00:00:00+00:00,60843.5729240211,60030.80065460687,1.014624190179375
2024-05-12T00:00:00+00:00,61431.2746879018,60056.36210627091,1.0181597117909436
2024-05-13T00:00:00+00:00,62886.9394491526,60119.46812315147,1.0376438550467428
2024-05-14T00:00:00+00:00,61555.5670046756,60197.44240598593,1.0281342394791233
2024-05-15T00:00:00+00:00,66281.5322542373,60474.75425675669,1.0527597002935072
2024-05-16T00:00:00+00:00,65269.2603246639,60628.607368443874,1.0852614718132767
2024-05-17T00:00:00+00:00,66956.4409476914,60728.24569602677,1.0924483476559117
2024-05-18T00:00:00+00:00,66977.6006914085,60792.36760616183,1.1014671490857724
2024-05-19T00:00:00+00:00,66259.4704260666,60841.83978601506,1.09878623797577
2024-05-20T00:00:00+00:00,71202.2025902981,60975.51570849952,1.1109831278921656
2024-05-21T00:00:00+00:00,70217.2546914085,61258.640897510166,1.1515529382163268
2024-05-22T00:00:00+00:00,69074.9141350088,61374.30116697603,1.137491363202103
2024-05-23T00:00:00+00:00,67758.7306586791,61462.57929920323,1.117911777107778
2024-05-24T00:00:00+00:00,68608.998279661,61536.9775269766,1.1039323126795808
2024-05-25T00:00:00+00:00,69282.7925976037,61635.51835052312,1.1187892308215075
2024-05-26T00:00:00+00:00,68445.0069532437,61683.43065150852,1.117958942755079
2024-05-27T00:00:00+00:00,69347.815260374,61797.09214552194,1.1185943736730088
2024-05-28T00:00:00+00:00,68342.8204488603,62042.084636332525,1.0987432224364668
2024-05-29T00:00:00+00:00,67584.2632402104,62116.53034511495,1.0930308331686491
2024-05-30T00:00:00+00:00,68375.4760260082,62234.19452938546,1.0958915702598735
2024-05-31T00:00:00+00:00,67377.7626122151,62308.98790140578,1.0903973921735584
2024-06-01T00:00:00+00:00,67714.3526399766,62397.92917812981,1.0842565620010922
2024-06-02T00:00:00+00:00,67805.4855742256,62472.98880734229,1.085579011207737
2024-06-03T00:00:00+00:00,68833.3028351841,62650.88242315652,1.100729348618256
2024-06-04T00:00:00+00:00,70554.0894330801,62780.0074915844,1.1091114676807554
2024-06-05T00:00:00+00:00,71087.4433158971,62947.96472360298,1.12917110551177
2024-06-06T00:00:00+00:00,70788.5013755114,63188.43589165279,1.1236022501291087
2024-06-07T00:00:00+00:00,69338.1573240795,63318.65229073312,1.115330777136618
2024-06-08T00:00:00+00:00,69310.1092618352,63363.72961337357,1.0951138175851276
2024-06-09T00:00:00+00:00,69644.0190894214,63436.95284805222,1.0951114486809146
2024-06-10T00:00:00+00:00,69465.9362478083,63497.17034911499,1.0957806405773132
2024-06-11T00:00:00+00:00,67368.263506429,63515.21006371187,1.0615666824639158
2024-06-12T00:00:00+00:00,68213.8346838106,63619.93233758326,1.0719629314408876
2024-06-13T00:00:00+00:00,66783.4902767388,63672.30820697638,1.0574224595586912
2024-06-14T00:00:00+00:00,65982.1865195792,63711.01769357376,1.0430974746989463
2024-06-15T00:00:00+00:00,66204.904308007,63738.22773660317,1.0381065429593364
2024-06-16T00:00:00+00:00,66622.5999336645,63768.0457771787,1.0414218768553398
2024-06-17T00:00:00+00:00,66483.8785260082,63776.9498835913,1.037156385717212
2024-06-18T00:00:00+00:00,65112.1230020456,63774.14152160008,1.0216288573836163
2024-06-19T00:00:00+00:00,64878.7141525424,64016.10163194236,1.0173423952165552
2024-06-20T00:00:00+00:00,64897.7011542957,64072.865461350106,1.018863509744422
2024-06-21T00:00:00+00:00,64086.0489228521,64359.49147516793,0.9967828266338232
2024-06-22T00:00:00+00:00,64258.135506429,64397.19698935536,0.9981651778098112
2024-06-23T00:00:00+00:00,63345.0218760959,64397.134611269605,0.99643166015605
2024-06-24T00:00:00+00:00,60258.9554374635,64212.26173444932,0.9560542775129284
2024-06-25T00:00:00+00:00,61739.6658477498,64224.04557044287,0.9547069928725428
2024-06-26T00:00:00+00:00,60794.4760584454,64308.58971246139,0.9554037523040412
2024-06-27T00:00:00+00:00,61569.9234275278,64348.68846318159,0.9521393618103487
2024-06-28T00:00:00+00:00,60303.3147364115,64342.6718274884,0.9498672293331208
2024-06-29T00:00:00+00:00,60889.3298430742,64371.65719505125,0.9457198333764012
2024-06-30T00:00:00+00:00,62763.2796861485,64404.21804268098,0.9545768667810606
2024-07-01T00:00:00+00:00,62835.3997647575,64454.208884524734,0.9788926356959023
2024-07-02T00:00:00+00:00,62028.6170385739,64458.36790023637,0.96869562143802
2024-07-03T00:00:00+00:00,60216.3920859147,64447.10399882644,0.9390644742459704
2024-07-04T00:00:00+00:00,57418.2420213326,64312.9500481043,0.9052154471189484
2024-07-05T00:00:00+00:00,56720.9881256575,63977.34463626411,0.8717290717062288
2024-07-06T00:00:00+00:00,58259.221773232,64007.29055425462,0.8916974653320358
2024-07-07T00:00:00+00:00,56112.5725587376,63979.42934539223,0.8959482524799198
2024-07-08T00:00:00+00:00,56691.9149061952,63874.62014431777,0.8805155428910463
2024-07-09T00:00:00+00:00,57981.4320967271,63888.45882052282,0.8987852327858584
2024-07-10T00:00:00+00:00,57722.0113527177,63997.50617869655,0.907762761168421
2024-07-11T00:00:00+00:00,57307.712738457,64021.13460187481,0.90469293112107
2024-07-12T00:00:00+00:00,57859.1202819988,64041.40977981955,0.8981704863216824
2024-07-13T00:00:00+00:00,59329.0372016365,64089.91693651133,0.9121167552961944
2024-07-14T00:00:00+00:00,61015.0339412624,64148.36278823821,0.9367642688721074
2024-07-15T00:00:00+00:00,64734.7611697837,64311.86494344695,0.9788605955063536
