Date,USD,EUR,JPY,GBP,CAD,CHF,INR,CNY,TRY,SAR,IDR,AED,THB,VND,EGP,KRW,RUB,ZAR,AUD
20-Mar-1991,364.5,277.6,50562.4,205.1,422.9,518.4,7063.4,1952.2,1.4,1363.4,724221.3,1335.4,9312.5,2737120,1226.6,263360.2,#N/A,984.2,471.9
21-Mar-1991,362.4,274.1,49866.1,202.1,418.3,511.3,6982.3,1923.4,1.4,1360.8,713524.7,1327.9,9211.3,2696693.4,1208.5,261784.4,#N/A,976.9,470.9
22-Mar-1991,362.8,275.5,49756.5,202.9,420,510.8,6964.9,1930.9,1.3,1375.2,716310.2,1346.9,9261.5,2707221,1213.2,264688.1,#N/A,978.2,469
25-Mar-1991,359.3,276.9,49729,203.6,417,513.1,7024.2,1906.3,1.3,1358.3,700086.6,1330.4,9162,2640488.6,1186.9,262632.3,#N/A,972.8,465.5
26-Mar-1991,356.6,277.8,49301.9,203.3,414.3,511.3,6954.1,1903.6,1.3,1331.2,699082.2,1303.9,9067.5,2636700.2,1185,262255.4,#N/A,969.1,460.4
27-Mar-1991,354.1,278.7,49204.7,203.5,412.1,513.9,6922.2,1905.7,1.3,1343.2,699869.4,1315.8,9020.7,2639669.2,1186.3,260184.6,#N/A,966.9,457.8
28-Mar-1991,355.7,279.8,50208.2,204.5,411.3,517.4,6942.2,1914.9,1.3,1328.8,703234.4,1301.4,9121.3,2652360.9,1192,258393.5,#N/A,971.9,457.7
29-Mar-1991,355.7,279.8,50208.2,204.5,411.3,517.4,6942.2,1914.9,1.3,1328.8,703234.4,1301.4,9121.3,2652360.9,1192,258393.5,#N/A,971.9,457.7
01-Apr-1991,355.7,279.8,50208.2,204.5,411.3,517.4,6942.2,1914.9,1.3,1328.8,703234.4,1301.4,9121.3,2652360.9,1192,258393.5,#N/A,971.9,457.7
02-Apr-1991,357.5,277.3,49489.9,202.2,413,510.1,7034.7,1893.3,1.3,1344.8,695297.2,1317,9113.4,2622424.4,1156.6,259773.9,#N/A,962.2,460.8
03-Apr-1991,359.2,275.9,49412.7,201.7,413.9,507.7,7025.7,1888.4,1.3,1342.1,693504.6,1314.4,9166.6,2615663.6,1153.6,260455.5,#N/A,965.9,459.2
04-Apr-1991,358.4,275.6,48804.3,200.8,414.2,502.6,7049.5,1880.5,1.3,1330.5,690602.8,1303,9118.2,2604719,1148.8,257909.6,#N/A,966.4,456.5
05-Apr-1991,358.5,276.5,48881.8,201.6,413.6,506,7055.1,1887.4,1.3,1349,693125.7,1321.1,9139.4,2614234.2,1153,258851.8,#N/A,977,459.8
08-Apr-1991,361,280.7,49538.1,204.1,417.1,517.3,7081.2,1886,1.4,1343.6,695283.8,1315.9,9183.2,2642103.9,1203,260424.3,#N/A,980.4,460.6
09-Apr-1991,364,279.9,49146.6,203.3,419.7,514.3,7177.3,1878.8,1.4,1356.2,692643,1317,9249.9,2632068.6,1198.4,260461.8,#N/A,984.7,460
10-Apr-1991,363.4,280.9,49515.3,204.2,418.7,517.1,7169,1887.1,1.4,1373.3,695680.4,1344.9,9266,2643610.9,1203.7,265606,#N/A,988,463.9
11-Apr-1991,361.8,278.3,49145.9,202,416.2,510.7,7163.3,1867.2,1.4,1347.5,688361.5,1319.6,9233.2,2615798.9,1191,260357,#N/A,978.6,460.3
12-Apr-1991,362,280.5,49329.1,203.6,417.6,516.7,7183,1881.9,1.4,1364.2,693779.8,1336,9265.1,2636388.5,1200.4,264768.4,#N/A,986.3,464.1
15-Apr-1991,360.1,277.4,48409.2,201.3,414.7,512.3,7346.9,1884.2,1.4,1345.1,693958.3,1317.3,9037.7,2658781.5,1187.6,259789.2,#N/A,978.3,461.2
16-Apr-1991,361.2,276.9,48671.6,202,414.8,512,7123,1890.4,1.4,1354.1,696272.8,1326.2,9174.9,2667649.2,1191.6,262958,#N/A,977.1,462.6
17-Apr-1991,360.7,277.5,49179.5,202.4,415.3,514.6,7119.9,1894.4,1.4,1357,697748.4,1329,9188.3,2673302.8,1194.1,263009.3,#N/A,981.8,464.1
18-Apr-1991,359.2,278.8,49099.4,202.7,414,517.9,7147.5,1897.2,1.4,1355,698768.1,1327,9181.4,2677209.6,1195.8,262476.6,#N/A,981.8,464
19-Apr-1991,356.2,284,49358.8,206.8,411.9,524.7,7155.7,1939.3,1.4,1351.8,714252.8,1323.8,9142.5,2736536.4,1222.3,263227.7,#N/A,994.3,466.1
22-Apr-1991,356.4,289.1,49710.7,210.6,413.5,527.7,7246,1949.7,1.4,1354.8,701952.6,1305.8,9150.1,2713496.9,1148,261776.2,#N/A,1001.6,465.2
23-Apr-1991,355.5,284.6,49020.2,207.7,411.2,518.8,7193.1,1922.6,1.4,1325.9,692202.7,1298.5,9118.6,2675807.5,1132,257257.4,#N/A,987.6,456
24-Apr-1991,355.8,286.5,49133.8,210,412.5,523.4,7181.1,1943.5,1.4,1345.6,699736.1,1317.8,9154.8,2704929,1144.4,261285.6,#N/A,997.3,463.4
25-Apr-1991,353.3,284.1,48853.5,209,408,518.8,7162.4,1934.5,1.4,1328.6,696489,1301,9223.1,2692376.8,1139,256645.5,#N/A,983.9,453.8
26-Apr-1991,353.3,284.7,48818.1,209.5,406.5,522.2,7134.1,1939.3,1.4,1332.5,698224,1304.8,9049.2,2699083.7,1141.9,257064.8,#N/A,985,455.2
29-Apr-1991,351.1,285.3,48310.3,209.4,404.4,520.8,7076.4,1870.2,1.4,1309.7,683368.3,1282.6,8971.2,2771210.8,1159.9,254898.4,#N/A,985.9,449.8
30-Apr-1991,357.8,282.5,48765.2,207.5,412.1,518.3,7226.6,1853.7,1.4,1318.2,677328.2,1290.8,9147.1,2746716.8,1149.6,255187.4,#N/A,992.3,456.2
01-May-1991,356.5,279.9,49045.9,206.7,410.9,514.8,7202.4,1846.7,1.4,1349.2,674766,1321.2,9162.1,2736326.5,1145.3,258679.1,#N/A,993.6,461.3
02-May-1991,354.2,281,48898.1,206.3,406.9,516.8,7154.2,1843.1,1.4,1334,673442.5,1306.3,9051.3,2730959.3,1143,258004.6,#N/A,979.5,454.7
03-May-1991,355.5,285.7,49235.2,209.7,409.5,524.3,7089,1920.2,1.4,1349.8,700775.6,1312.3,9165.4,2863128.1,1159.8,260453.4,#N/A,1002,459.2
06-May-1991,355.5,285.7,49235.2,209.7,409.5,524.3,7089,1920.2,1.4,1349.8,700775.6,1312.3,9165.4,2863128.1,1159.8,260453.4,#N/A,1002,459.2
07-May-1991,356.2,282,49149.1,206.9,409.9,519.4,7255.4,1894.7,1.4,1330.2,691450.4,1302.6,9124.1,2825028.5,1146.5,256030.6,#N/A,988.5,455
08-May-1991,356.9,284.6,49338.7,207.7,412,523,7275.1,1902,1.4,1344,694116.9,1316,9155.2,2835923.1,1148.8,259443.4,#N/A,998.2,455.9
09-May-1991,356.9,286.1,49684.7,209.4,411.5,525.6,7300.3,1917.3,1.4,1339.8,699721.2,1311.9,9151.6,2858820.3,1158.1,260627.1,#N/A,996.5,455.8
10-May-1991,356.7,283.4,49489.8,207.5,410,520.3,7297.9,1899.8,1.4,1333.6,693323.9,1305.7,9067.9,2832683.2,1147.5,258737.2,#N/A,992.2,454
13-May-1991,356.9,281.7,49757.1,206,409,515.1,7324.5,1870.8,1.4,1333.9,690135.3,1304.5,8890.3,2800398.1,1145.6,257655.3,#N/A,992.9,456.6
14-May-1991,358,280.7,49466.5,205.9,411.5,512.7,7311.4,1869.5,1.4,1336.7,689674.1,1308.9,9069.7,2798526.6,1144.8,259588.4,#N/A,992,457.3
15-May-1991,359.9,281.7,49844.3,206.6,418,516.5,7384.2,1876,1.4,1350.2,692061.4,1322.1,9132.1,2808213.7,1148.7,262248.3,#N/A,1001.7,460.6
16-May-1991,356,278.6,48962.8,204,409,512.6,7287.3,1852.4,1.4,1340.7,683361.9,1297.9,9119.3,2772913.6,1134.3,259772.9,#N/A,992.5,455.6
17-May-1991,355.1,283.7,49184.4,206.9,409.2,520.8,7278.9,1878.4,1.4,1355.1,692952.2,1311.7,9108.7,2811828.6,1150.2,262317,#N/A,1004.4,459.5
20-May-1991,355,282.7,49047.4,206.5,408.3,517.8,7186.7,1879.8,1.4,1310.9,684670.9,1283.7,9045.4,2779212.1,1163.7,255046.6,#N/A,995.3,454
21-May-1991,356.3,281.2,48936.1,205.2,409.1,516,7349.6,1867.7,1.4,1332.7,680252.6,1304.2,9114.2,2761277.3,1156.2,253400.7,#N/A,995.7,458.7
22-May-1991,356.8,283.2,49240.4,206.6,409.8,520.7,7360.2,1880.9,1.4,1341.3,685057.3,1313.4,9122.8,2780780.4,1164.4,260314.9,#N/A,1003.8,461.9
23-May-1991,354.9,280.8,48888.2,204.6,408.5,516.5,7342.4,1862,1.4,1322.8,678165.8,1294.5,9006.5,2752806.4,1152.7,256867.8,#N/A,991.5,464.1
24-May-1991,355.8,280.7,49242.5,205.6,409.3,517.6,7442.9,1899.2,1.4,1336.7,690967.8,1311.4,9108.3,2826888.8,1178.1,258831.5,#N/A,998.3,471.3
27-May-1991,355.8,280.7,49242.5,205.6,409.3,517.6,7442.9,1899.2,1.4,1336.7,690967.8,1311.4,9108.3,2826888.8,1178.1,258831.5,#N/A,998.3,471.3
28-May-1991,355.7,278.8,49016.5,203.8,407.6,514.1,7345.3,1882.6,1.4,1324.5,684936.9,1295.9,9090,2802215.2,1167.8,256327.8,#N/A,989.6,465.4
29-May-1991,361.5,284.8,49907,208.6,414.1,528.3,7472,1926.8,1.5,1366.4,701024.3,1338,9303.5,2868032,1195.3,263985.8,#N/A,1015.5,477.2
30-May-1991,361.1,286.2,49745.6,210.3,414.3,529,7491.3,1942.9,1.5,1358.8,706882.1,1330.3,9234,2891997.5,1205.3,262863,#N/A,1019.1,478.7
31-May-1991,360.4,288.9,49902.4,212.1,412.8,534,7527.3,1959.4,1.5,1358.5,712877.6,1330.2,9212.6,2916526.2,1215.5,262950,#N/A,1024,477.5
03-Jun-1991,363,292,50467.2,213.8,415.8,540.5,7527.3,1955.1,1.5,1360.2,708341.5,1331.9,9280.8,2859202.5,1182.6,262541.7,#N/A,1026.7,478.6
04-Jun-1991,362.4,290.3,50221.1,212.8,415,537.9,7609.8,1945.6,1.5,1353.6,704886.6,1325.4,9256.9,2845257.3,1219.4,261000.6,#N/A,1020.8,476.3
05-Jun-1991,362.4,291.5,50419.5,213.9,415,542.2,7608.4,1955.3,1.5,1358.8,708421.8,1330.5,9271.2,2859526.7,1182.7,264266.4,#N/A,1022.2,476.6
06-Jun-1991,364.9,294.6,50793.7,216.1,418,547.9,7655.8,1976.1,1.5,1368.8,715957.4,1340.4,9376.3,2889944.2,1195.3,267077.5,#N/A,1035.9,485.5
07-Jun-1991,367,299.2,51487.6,219.6,420.8,557.1,7724.2,2007.4,1.5,1383,727286.5,1354.3,9419.3,2935673.6,1214.2,268839,#N/A,1042.1,488.3
10-Jun-1991,372.2,303.5,52810.1,222.9,426.4,562.8,7756,2010.3,1.6,1392.6,727740.9,1363.6,9561.3,2983399.4,1218,270458.2,#N/A,1062.4,495
11-Jun-1991,371.3,303.5,52381.6,223.4,425.6,561.8,7804.7,2014.8,1.6,1401.2,729376.8,1372,9558.2,2990106.1,1269.3,271278.4,#N/A,1058,491.9
12-Jun-1991,372,307.3,52787.7,226.1,425.5,569.7,7783.6,2039.1,1.6,1405.8,738179.4,1376.6,9562.8,3026192.7,1284.6,272229.4,#N/A,1064.8,494.4
13-Jun-1991,369.7,305.8,52100.6,225.1,421.3,566.6,7739.7,2030,1.6,1386.8,734865.8,1358,9474.9,3012608.3,1278.8,268160.4,#N/A,1058.8,487.9
14-Jun-1991,367.8,304.1,51686.9,224.2,420.6,563.4,7713.8,2022.6,1.6,1375.3,732193.2,1346.7,9462.8,3001651.9,1274.2,265761.3,#N/A,1057.8,486.3
17-Jun-1991,366.8,304.9,51699.3,225.5,418.4,566.6,7667.5,1975.2,1.6,1378.2,720133.8,1349.5,9426.5,2983000.1,1204.3,266367.1,#N/A,1053.5,482.6
18-Jun-1991,370.3,310.3,52122.1,229.6,422.3,578.1,7820.6,2011.1,1.6,1391.6,733218.6,1368.4,9528.9,3037201.3,1248.5,271115.1,#N/A,1072.2,486.3
19-Jun-1991,367.4,304.5,51424.7,225.1,420.1,564.9,7771.1,1971.2,1.6,1357.7,718660.2,1329.5,9441,2976896.2,1223.7,262710.7,#N/A,1050.4,479.6
20-Jun-1991,367.6,305.6,50992.9,225.4,419.8,566.3,7764.5,1974.1,1.6,1386.7,719712.7,1357.9,9443.6,2981255.9,1225.5,263095.4,#N/A,1061.9,483.3
21-Jun-1991,366.3,304.6,50918,224.6,418.6,566.4,7704.5,1966.8,1.6,1366,717069.8,1337.7,9408.9,2970308.5,1221,265812,#N/A,1053.3,477.9
24-Jun-1991,360.9,297.6,50097.5,219.7,412.3,553.7,7470.7,1925.2,1.5,1328.8,695483.3,1301.2,9279,2945701.4,1186.5,257925.3,#N/A,1038,467.6
25-Jun-1991,363.4,302.1,50456,223.3,415.2,564.3,7675.6,1956.1,1.6,1372.4,706658.2,1343.8,9343.3,2993032.4,1231.2,267305,#N/A,1051.1,476.3
26-Jun-1991,366.1,302.2,50633.2,223.3,418.1,565,7719.5,1956.5,1.6,1363,706795,1334.7,9389.8,2993612.2,1231.5,265737.8,#N/A,1053,477.2
27-Jun-1991,364.8,302.6,50375,223.4,416.5,565.2,7684.7,1957.3,1.6,1366.9,707089,1338.5,9382.5,2994857.3,1232,266166.7,#N/A,1048.8,475.2
28-Jun-1991,368.4,308.5,50793.2,227.5,420.9,573.9,7785.6,1993.5,1.6,1389.2,720144,1360.3,9469.3,3050151.2,1185.3,269465.6,#N/A,1063.9,480.5
01-Jul-1991,368.9,310.2,51052.1,228.4,421.8,577.3,7786.9,2001.4,1.6,1387.8,725388.6,1359,9502.3,3062269.4,1233.5,267829.3,#N/A,1071,483.1
02-Jul-1991,367.1,310.9,50927.1,229.2,420,579.8,8487.8,2007.8,1.6,1385.6,727707.4,1357,9447.9,3072058.4,1193.8,266966.9,#N/A,1070.1,482.1
03-Jul-1991,369.3,312.3,51534,230.1,423.2,584.9,9685.6,2015.8,1.6,1435.5,730601,1354.4,9513.1,3084273.7,1198.5,268177.9,#N/A,1075.2,484.2
04-Jul-1991,369.3,313.1,51361.4,230.1,421.7,584.4,9605.1,2015.8,1.6,1384,730601,1355.2,9510.8,3084273.7,1198.5,269696.3,#N/A,1074.5,483.9
05-Jul-1991,369.9,312.2,51158.9,228.9,423.6,582.6,9652.7,2005.6,1.6,1374.8,726905.5,1346.2,9510.7,3068673.2,1192.5,267582.6,#N/A,1071.5,480.8
08-Jul-1991,370.3,310.2,51398.4,227.4,424,578.8,9324.5,1961,1.6,1383.5,720680.5,1354.8,9517.8,3223156.2,1221.3,268312.1,#N/A,1068.2,482.6
09-Jul-1991,369.2,310.2,51198.8,227.6,423.9,580.8,9550.3,1962.1,1.6,1386.2,721072.6,1357.5,9500.2,3224909.8,1239.7,271205.7,#N/A,1069.3,483.2
10-Jul-1991,370.9,311.1,51351.9,228.7,426,583.3,9620.8,1972.3,1.6,1386.8,724839.6,1357.9,9527,3241757.4,1246.2,271456,#N/A,1071.8,483.2
11-Jul-1991,368.3,311.8,51003.3,229,422.1,585,9506.9,1974.3,1.6,1392.1,725574.8,1363.1,9468,3245045.5,1247.5,271468,#N/A,1065.9,479.9
12-Jul-1991,367.9,304.5,50288.1,223,421.6,569.8,9502.3,1922.9,1.6,1341.6,706675.4,1313.7,9422,3160520,1215,261447.7,#N/A,1038.1,476.1
15-Jul-1991,367.8,304,50245.6,222.6,420.8,569.2,9348,1960.9,1.6,1338.9,717115.8,1339.1,9414.8,3182434.1,1206.3,268394,#N/A,1055.1,474.3
16-Jul-1991,368.7,306.6,50526.9,224.1,422.8,575.9,9574.3,1974,1.6,1383.5,721928.9,1355.3,9478,3203794,1220.7,270178.5,#N/A,1062.7,476.9
17-Jul-1991,368.9,305.2,50451.7,223.2,422.9,573.2,9570.2,1966.7,1.6,1377.1,719260.7,1348.5,9465.3,3191952.9,1228.6,269180,#N/A,1055,473
18-Jul-1991,369,302,50454,221.3,426.1,566.5,9544.2,1949.6,1.6,1371,712983.4,1342.4,9460.1,3164095.5,1221.2,267449.3,#N/A,1057.5,477.1
19-Jul-1991,370,299.1,50504.3,218.9,427.2,560.3,9560.3,1928.3,1.6,1376.6,705189.4,1348,9455.2,3129506.9,1207.9,266578.6,#N/A,1051.4,472.2
22-Jul-1991,369.8,300.2,50810.4,220,428,562.5,9458.2,1981.6,1.6,1390.4,729673.5,1361.5,9502.2,3219695.9,1234,271522.1,#N/A,1060.6,476.3
23-Jul-1991,367.4,298,50328,218.1,424.3,560.5,9454.9,1964.9,1.6,1364.4,723529.3,1336.1,9406.9,3192584.6,1235.2,267387.3,#N/A,1052.5,472.6
24-Jul-1991,366,293.8,50262.9,216.2,422.2,552.9,9419.2,1947.6,1.6,1370.2,717153.6,1341.8,9360.8,3164451.9,1224.3,265263.5,#N/A,1046.4,472.2
25-Jul-1991,364.9,296,50678.1,217.9,420.6,558.6,9381.4,1963.7,1.6,1377.1,723078.3,1348.4,9394.5,3190594.5,1225.8,267923.6,#N/A,1047.1,472.3
26-Jul-1991,364.1,292.9,50179.8,215.8,418.6,552,9377.7,1944.4,1.6,1363.3,715968.4,1334.6,9373.4,3159222.2,1213.8,261744.2,#N/A,1043.5,470.4
29-Jul-1991,365.1,296.1,50420.6,218,419.5,559.3,9310.1,1951.1,1.6,1369.7,718806.5,1341.2,9379.9,3239817.6,1211.2,265588.7,#N/A,1052.5,471.8
30-Jul-1991,361.4,292.7,49778.4,215,416.5,552.1,9300.9,1924.1,1.6,1360.1,708884,1331.8,9280.5,3195095,1210.1,262879.3,#N/A,1038,465
31-Jul-1991,362.9,292.9,49851.5,215.3,418.5,553.4,9348,1927,1.6,1359.2,709925.5,1331,9313.5,3199789.1,1211.9,261978.9,#N/A,1040.8,466.5
01-Aug-1991,363.4,295.4,50038.1,217.1,417.8,557.9,9345.5,1942.6,1.6,1371.9,715673.2,1343.3,9334.7,3225695.2,1220.2,265413.3,#N/A,1046,469.5
02-Aug-1991,357.8,287.5,48906,211,411.6,539.7,9262.1,1888.4,1.6,1325.7,695709.7,1298.2,9137.6,3135715.3,1186.2,256574.7,#N/A,1023,456.9
05-Aug-1991,356.5,283.9,48609.1,208.5,408.2,532.9,9046,1860.9,1.6,1319.2,690675.5,1291.8,9098,3116694.5,1168.7,255392.7,#N/A,1013.5,455.6
06-Aug-1991,357,283,48430.6,208.5,410.2,533.3,9129.4,1866,1.6,1339.8,692584.2,1311.4,9154.4,3125307.6,1177.2,259971.9,#N/A,1013.5,455.7
07-Aug-1991,356.8,282.4,48451.1,208.2,408.2,532.9,9132.3,1862.8,1.6,1335.9,691388.2,1308,9107.4,3119910.6,1145.7,259330.4,#N/A,1011.5,452.9
08-Aug-1991,357.6,285.4,48792.3,210.5,410.1,539.5,9152.1,1884,1.6,1356.2,699262,1328,9179.5,3155441.7,1158.7,263247,#N/A,1022.6,458.5
09-Aug-1991,358.2,286.6,48999.1,211.2,411.2,542.3,9227.5,1889.9,1.6,1349.4,701468.6,1332.2,9172.5,3165398.8,1162.4,262440.9,#N/A,1025.8,457.5
12-Aug-1991,358.2,286.3,48888.6,211,411,541.1,9260.9,1914.1,1.6,1336.1,702730.1,1314.7,9155.4,3203056.1,1179.2,261298.2,#N/A,1019.7,456.6
13-Aug-1991,356.8,286.2,48683.3,210.8,409,540.6,9211.9,1912.3,1.6,1341.9,702050.6,1314,9157.1,3199958.8,1192.4,262225.8,#N/A,1020.5,456.1
14-Aug-1991,355.9,286,48606.5,210.9,407.4,540.9,9253.2,1913.4,1.6,1337.4,702463.4,1309.6,9137.2,3201840.6,1193.1,262005.6,#N/A,1021.1,455.5
15-Aug-1991,358.4,287.7,48880.4,212.3,409.3,545.6,9300.5,1926.3,1.6,1343,707189.1,1315.1,9192.3,3223380.4,1201.1,263768.2,#N/A,1033.2,461.1
16-Aug-1991,357.8,291.7,49077.6,215.3,409.3,551.1,9281.7,1953.1,1.6,1350.7,717049.9,1322.5,9202.1,3268326.2,1217.9,263932.1,#N/A,1037.4,462.6
19-Aug-1991,361.2,302.9,49899,221.5,413.7,560.5,9337.4,1983.9,1.7,1345.9,724050.3,1318,9286.4,3218789.2,1198.5,270240.9,#N/A,1052.6,465.4
20-Aug-1991,353.8,294.6,48679.1,215.9,404.5,547.4,9205.1,1933.8,1.6,1319.3,705754.1,1291.8,9112.2,3137452.8,1192.2,257538.9,#N/A,1029.2,453
21-Aug-1991,356.3,289.1,48654,212.5,406.8,543.4,9223,1902.7,1.6,1314.8,694424.2,1287.5,9104,3087085.2,1173.1,255926.3,#N/A,1020.6,454.8
22-Aug-1991,356.2,284.8,48606.1,210,406.7,536.5,9227.8,1880.3,1.6,1324.5,686249.2,1296.9,9112.3,3050743.2,1159.3,258226.6,#N/A,1017.6,451
23-Aug-1991,353.7,286.5,48496.2,211.5,405.7,542.1,9191.5,1894.5,1.6,1336.9,691417.8,1309.1,9181,3073720.4,1188.6,261345.5,#N/A,1020.3,450.6
26-Aug-1991,353.7,286.5,48496.2,211.5,405.7,542.1,9138.7,1920.2,1.6,1336.9,704032.1,1309.1,9181,3219238,1184.6,261345.5,#N/A,1020.3,450.6
27-Aug-1991,353.8,286,48475.2,210.5,404.1,538.4,9174,1911.1,1.6,1324.9,700669.6,1297.4,9095,3203862.8,1178.1,259407.8,#N/A,1016.5,451.4
28-Aug-1991,354.5,285.1,48455.3,209.8,403.9,538,9158.3,1904.1,1.6,1316.6,698109.2,1289.2,9093.2,3192155.1,1169.1,257542.2,#N/A,1018.2,450.8
29-Aug-1991,351.3,283.4,48097.2,208.9,401.6,535.8,9035.6,1896.2,1.6,1327.9,695206.1,1300.3,9045,3178880.4,1164.2,258685.5,#N/A,1013.4,451.6
30-Aug-1991,347.4,280.8,47532.4,206.7,396.2,530.6,8953.7,1875.9,1.6,1305.6,687789.9,1278.5,8958.8,3144969.1,1151.8,255223.2,#N/A,1002.1,441.7
02-Sep-1991,348,280.7,47546.3,206.5,397,533.3,8931.1,1874.5,1.6,1303.1,683872,1276,8935.2,3135960.6,1150.2,255418.2,#N/A,999.6,443.7
03-Sep-1991,347.4,279.3,47216.6,205.3,396.4,530.2,8976.3,1863.5,1.6,1302.4,679868.2,1275.3,8895.2,3117600.7,1155.7,254446.3,#N/A,995.7,446.7
04-Sep-1991,348.7,279.9,47241.3,205.8,397.8,531.6,8973.8,1868.5,1.6,1308.6,681705,1281.4,8933.6,3126023.6,1161.9,258344.9,#N/A,999.4,444.1
05-Sep-1991,347.4,279.3,47195.5,205.2,396.5,530.4,8955.9,1862.6,1.6,1304.4,679563.9,1277.4,8895.3,3116205.7,1158.4,257097.5,#N/A,996.4,442.2
06-Sep-1991,348.1,278.6,47349.5,205,396.5,530.4,8979,1860.6,1.6,1303,678830.4,1276,8896,3112841.9,1157.2,256553.5,#N/A,994,441.5
09-Sep-1991,350.6,275.1,47314.1,202.6,398.4,521.8,9017,1870.9,1.6,1308.7,686099.1,1281.4,8936,3281645.1,1160.1,257679.5,#N/A,995.9,442.3
10-Sep-1991,351.7,276,47418.5,203.3,400.7,520.4,9053.7,1877,1.6,1322.9,688350.2,1295.4,9006,3292412.1,1166.7,261421.9,#N/A,998.3,445.5
11-Sep-1991,345.3,271.3,46570.3,200.1,393,513.2,8903.9,1847.4,1.6,1297.5,677489.1,1270.5,8823.8,3240462.8,1148.3,255956.4,#N/A,981.7,437.3
12-Sep-1991,346.1,270.5,46369.6,199.7,393.6,511.1,8919.5,1843.4,1.6,1298.1,676021.9,1271.1,8854.6,3233445.6,1154.7,256605.1,#N/A,978.5,434.4
13-Sep-1991,344.3,268.7,46112.1,198.8,391.5,508.3,8891.5,1835.1,1.6,1287.8,672991.5,1261,8805,3218950.6,1149.5,253566.6,#N/A,976.9,434.2
16-Sep-1991,345.4,267.9,46116.3,198.6,392.2,504.9,8798.3,1833.4,1.6,1286.5,676845.5,1259.7,8830.1,3247143.6,1139.3,254657,#N/A,975,431
17-Sep-1991,346.2,268,46335.5,198.7,393.2,505.1,8980,1834.2,1.6,1326.8,677147.3,1273.1,8810.2,3248591.3,1146,256161.1,#N/A,972.7,432
18-Sep-1991,348.3,271.3,46718.3,201.2,396.2,511.4,9018.8,1857.3,1.6,1312.6,685681,1285.4,8891.1,3289531.6,1168.4,258318.2,#N/A,982.7,435
19-Sep-1991,348.6,272.8,46890.1,201.7,395.8,515.3,9026.1,1862.1,1.6,1306.9,687463.3,1279.9,8894,3298082,1171.4,256146,#N/A,984.5,437.1
20-Sep-1991,348.6,272.6,46816.3,201.8,395.1,513.6,9017.2,1863.2,1.6,1306.2,687860.7,1279.1,8905.2,3299988.3,1172.1,257171.8,#N/A,985.6,437.7
23-Sep-1991,349.3,270.7,46459.9,200.3,396.9,509.7,9035.7,1869.1,1.6,1305.3,685213.4,1278.3,8901.5,3302307.7,1155.5,255234.1,#N/A,982.6,435.5
24-Sep-1991,351.9,273.1,46904.5,202.4,400.9,512.6,9105.6,1889,1.7,1320.7,692516.4,1293.3,8996.4,3337503.7,1169.8,261374.8,#N/A,991.1,440
25-Sep-1991,352.8,275.1,47006.2,203.5,400.6,516.9,9106.2,1899.2,1.7,1322.9,696271.9,1295.5,9004.4,3355602.7,1176.2,261118.5,#N/A,996,443.1
26-Sep-1991,351.9,274.4,47008,203.1,399,515.8,9065.5,1895.2,1.7,1318.9,694794.2,1291.6,8987.4,3348481.3,1173.6,260955.2,#N/A,994.5,443.1
27-Sep-1991,348.5,271,46476.8,200.6,394.8,508.4,9003.6,1871.7,1.6,1302.9,686201.4,1275.3,8880.2,3307069.1,1159,256910.6,#N/A,978.4,436.1
30-Sep-1991,354.9,273.6,47121,202.5,401.2,514.2,9120.5,1889.6,1.7,1336,698068.3,1303.4,9039.5,3739925.1,1174.2,262333.6,#N/A,993.3,443
01-Oct-1991,354,273.7,47179.9,202.5,400.6,514.3,9118.1,1889.9,1.7,1326,698191.2,1298.3,9020.9,3740583.9,1170.3,262339.3,#N/A,994.6,444.3
02-Oct-1991,356,274.6,47192.4,203.2,402.5,517.1,9158.1,1896.5,1.7,1332.9,700631.2,1305.1,9082.9,3753656,1174.4,263941.9,#N/A,1000.2,445.2
03-Oct-1991,356.8,275.6,46625.5,203.8,403.9,519.8,9188.5,1902.4,1.7,1339.4,702807,1311.5,9088.7,3765313.1,1178,264761.6,#N/A,1000.7,449.6
04-Oct-1991,356.3,277.1,46355.9,204.9,404,523,9167.7,1912.3,1.7,1344,706463.8,1316,9082.7,3784904.5,1195.2,267138,#N/A,1000,448.9
07-Oct-1991,359.7,280,46529.9,207.3,405.9,529.6,9264,1934.4,1.7,1350.6,711993,1322.5,9148.5,3882037.5,1195.9,269552.4,#N/A,1013.8,452.2
08-Oct-1991,357.6,281,46512,208.6,404.1,530.8,9244,1946.7,1.7,1356.5,716506,1328.8,9146,3906643.6,1216.7,271808.4,#N/A,1011.8,453.3
09-Oct-1991,357.7,280.4,46502.9,208.3,404.1,529.1,9229.8,1944.1,1.7,1328.9,715563,1301.3,9092.3,3901502.3,1182.9,266295.3,#N/A,1007.9,447.1
10-Oct-1991,359.5,282.3,46836.6,209.6,404.1,532.8,9267.8,1955.9,1.7,1352.9,719892.7,1324,9157.8,3925109.5,1190,270159.4,#N/A,1017.7,454.2
11-Oct-1991,357.8,280.8,46448.2,208.1,403.9,530.5,9219.9,1941.8,1.7,1340.5,714722,1313.4,9117,3896916.9,1181.5,267626,#N/A,1008,448.2
14-Oct-1991,358.5,282.2,46268.9,208.9,404.3,531.5,9234,1932.9,1.7,1344.3,709123.1,1316.6,9118.3,3936107.8,1194.8,269094.3,#N/A,1012.1,448.1
