Time,Low,High,Open,Close,Volume
30-Jun-2020,9059.6,9201,9188.79,9136.2,6820.867409
01-Jul-2020,9088,9297.2,9135.91,9239.97,7550.159997
02-Jul-2020,8938,9265,9239.41,9091.53,10774.18559
03-Jul-2020,9036.74,9126.12,9091.98,9063.87,7738.469721
04-Jul-2020,9039.84,9195.84,9059.73,9138.51,5300.788233
05-Jul-2020,8905.84,9145,9138.51,9074.39,4601.326459
06-Jul-2020,9061.59,9375.9,9074.37,9343.31,9959.282002
07-Jul-2020,9201.57,9379.34,9343.31,9253.94,6326.838654
08-Jul-2020,9232.2,9475,9253.94,9435.28,10135.31537
09-Jul-2020,9154.79,9446.62,9435.28,9236.95,8450.141101
10-Jul-2020,9118,9322.23,9236.95,9291.05,6892.470611
11-Jul-2020,9182.35,9303.04,9291.04,9235,3369.217287
12-Jul-2020,9159.33,9347.53,9235,9303.37,5419.213577
13-Jul-2020,9193.52,9339.61,9303.38,9236.92,8698.436188
14-Jul-2020,9100,9280,9236.91,9256.94,7497.563092
15-Jul-2020,9154.01,9273.98,9256.94,9190.16,7196.328663
16-Jul-2020,9005,9216.02,9190.8,9130.11,8765.698589
17-Jul-2020,9054.99,9182.99,9130.93,9154.29,6423.747162
18-Jul-2020,9122.65,9210,9154.29,9175.85,4121.626974
19-Jul-2020,9105.37,9245.03,9175.83,9212.87,3520.072476
20-Jul-2020,9131,9223.51,9214.01,9161.05,5815.330842
21-Jul-2020,9157.04,9438,9161.05,9394.14,9603.915113
22-Jul-2020,9277,9567.77,9394.14,9536.18,10362.35265
23-Jul-2020,9450.04,9686,9536.2,9613.24,12992.97192
24-Jul-2020,9475.7,9645.55,9613.24,9551.21,9798.893466
25-Jul-2020,9536.64,9747.76,9551.21,9711.33,6973.110894
26-Jul-2020,9661.35,10150,9711.79,9941,11615.04609
27-Jul-2020,9935,11420,9941,11048.91,41850.5731
28-Jul-2020,10575,11259,11048.05,10934.23,26011.37514
29-Jul-2020,10843.47,11350,10934.22,11110.12,18556.27794
30-Jul-2020,10811,11188.65,11108.16,11115.95,12408.70411
31-Jul-2020,10975,11460,11115.99,11351.62,15747.02175
01-Aug-2020,11237.82,11888,11351.61,11810.07,18293.12524
02-Aug-2020,10546.15,12134.29,11810.07,11068.54,28118.42911
03-Aug-2020,10911.74,11486.6,11067.46,11233.13,13783.34037
04-Aug-2020,11006.16,11417.11,11233.16,11197.04,12074.47851
05-Aug-2020,11073.7,11798.87,11197.05,11756.75,16637.78082
06-Aug-2020,11580.19,11916.68,11756.75,11773.89,18053.08147
07-Aug-2020,11350,11920,11773.89,11606.52,23761.51075
08-Aug-2020,11529.45,11818.18,11606.52,11774.98,7315.884561
09-Aug-2020,11532.04,11810.24,11773.24,11688.48,7595.961065
10-Aug-2020,11470.01,12086.22,11688.25,11899.73,22152.58894
11-Aug-2020,11120,11943,11899.87,11388.53,20706.60992
12-Aug-2020,11148.54,11625,11388.88,11566.45,12809.98918
13-Aug-2020,11274.14,11802.09,11566.44,11795.95,15369.40393
14-Aug-2020,11651.24,11865.97,11795.95,11779,13797.82
15-Aug-2020,11688,11989.98,11777.5,11859.24,12567.03859
16-Aug-2020,11686.53,11940,11860.02,11918.84,8911.253979
17-Aug-2020,11775,12486.61,11918.84,12304.26,23814.6605
18-Aug-2020,11825,12400,12303.98,11950,18628.91288
19-Aug-2020,11569,12024.83,11954.22,11758.87,16646.31489
20-Aug-2020,11671.48,11892.16,11758.87,11864.26,8801.177503
21-Aug-2020,11480,11884.99,11864.26,11529.22,14865.37876
22-Aug-2020,11370,11693.16,11529.99,11672.93,7946.024653
23-Aug-2020,11525.62,11715,11672.92,11650.01,5516.170482
24-Aug-2020,11592.91,11823.62,11650.01,11753.85,7253.019226
25-Aug-2020,11102.73,11769.76,11753.26,11324.92,14348.63533
26-Aug-2020,11254.89,11539.99,11324.92,11463.27,9124.554185
27-Aug-2020,11125,11597.92,11463.27,11330.06,13517.39421
28-Aug-2020,11282.09,11550.51,11330.56,11535,10373.8959
29-Aug-2020,11422.21,11580,11535,11474.31,5417.541462
30-Aug-2020,11463.87,11720,11474.3,11716.01,5594.225824
31-Aug-2020,11576,11784.66,11716,11655,9123.593537
01-Sep-2020,11525.09,12086,11655,11924.22,16057.64432
02-Sep-2020,11160,11950,11924.22,11395.48,19721.44317
03-Sep-2020,10005,11474.99,11395.49,10172.52,30364.24398
04-Sep-2020,9895.22,10638.34,10172.13,10500.05,23366.46468
05-Sep-2020,9813,10564.8,10500.05,10168.36,22450.75808
06-Sep-2020,10000,10358.88,10169.58,10257.86,9516.193032
07-Sep-2020,9880,10410.9,10258.67,10375,11996.92866
08-Sep-2020,9819.83,10440.91,10375,10125.69,15768.31018
09-Sep-2020,9983.34,10349.99,10126.41,10224.56,9645.504092
10-Sep-2020,10216.41,10489,10224.56,10343.23,11237.01908
11-Sep-2020,10200,10411.44,10344.24,10394.41,7200.291562
12-Sep-2020,10276.19,10483.23,10394.41,10446.52,6495.300336
13-Sep-2020,10211,10582.36,10446.52,10336.76,10442.19361
14-Sep-2020,10253,10760.62,10336.76,10679.95,13532.95018
15-Sep-2020,10613.18,10950,10678.41,10783.75,12634.32929
16-Sep-2020,10662.02,11099.95,10783.36,10959.61,11003.7013
17-Sep-2020,10735.55,11044,10957.06,10943.61,8885.449065
18-Sep-2020,10813,11039.88,10943.99,10937.52,8660.059472
19-Sep-2020,10891.78,11179.9,10937.5,11080,5718.022118
20-Sep-2020,10759.37,11081.37,11081.09,10920.89,6003.785091
21-Sep-2020,10180,10994,10920.94,10416.82,15004.71121
22-Sep-2020,10355,10576.82,10416.83,10531.13,7904.256424
23-Sep-2020,10135.22,10541.25,10531.13,10235.1,8893.242336
24-Sep-2020,10192.56,10795.87,10237.41,10740.01,9678.393498
25-Sep-2020,10551,10765.07,10740,10690.53,9690.62761
26-Sep-2020,10654.58,10828,10690.53,10730,3783.3974
27-Sep-2020,10595.24,10806.32,10730,10778.2,3880.036861
28-Sep-2020,10621.22,10956.11,10779,10695.55,8876.061568
29-Sep-2020,10636.13,10860.79,10694.9,10840.73,8200.782653
30-Sep-2020,10657.04,10847,10839.98,10779.63,6318.529438
01-Oct-2020,10427.75,10931.98,10779.63,10617.63,12848.73637
02-Oct-2020,10363.76,10668.56,10616.35,10573.12,10263.4829
03-Oct-2020,10498.02,10606.36,10573.12,10551.65,3211.704593
04-Oct-2020,10521.87,10697,10550.32,10671.11,3569.256202
05-Oct-2020,10621.12,10800,10670.01,10795,6081.387019
06-Oct-2020,10524,10800,10796.97,10602.66,7596.36372
07-Oct-2020,10546.78,10683.75,10601.2,10670.47,6108.042551
08-Oct-2020,10532.11,10963.16,10670.47,10933.09,11301.25106
09-Oct-2020,10834.49,11111.11,10932.44,11057.07,10098.39916
10-Oct-2020,11055.75,11498.98,11057.07,11299.5,9312.759165
11-Oct-2020,11276.28,11444.25,11299.52,11374.01,5163.464757
12-Oct-2020,11187.6,11736.02,11374.01,11535.46,11056.91558
13-Oct-2020,11312.59,11561.45,11535.46,11428.22,8639.212772
14-Oct-2020,11290.83,11556.37,11428.22,11427.7,7078.701529
15-Oct-2020,11263.15,11641.38,11427.7,11509.34,8538.520396
16-Oct-2020,11201,11550.01,11509.31,11328.95,9505.266154
17-Oct-2020,11264.75,11421,11328.27,11367.89,3586.145522
18-Oct-2020,11350.37,11523,11367.9,11514.2,4352.094991
19-Oct-2020,11416.04,11833,11514.2,11760.45,10313.23447
20-Oct-2020,11685,12050,11760.45,11923.83,13840.02481
21-Oct-2020,11900.01,13250.04,11923.07,12808,32404.63293
22-Oct-2020,12698.02,13200,12808.01,12987.02,20337.78966
23-Oct-2020,12722.72,13037,12988.2,12937.09,10450.87207
24-Oct-2020,12884.31,13175,12938,13126.24,7915.346635
25-Oct-2020,12890.76,13361,13126.34,13045,9276.177199
26-Oct-2020,12785,13250,13045.02,13068.79,12275.35826
27-Oct-2020,13061.28,13793.72,13068.79,13698.18,17267.43968
28-Oct-2020,12891.57,13863.87,13740.85,13281.05,21073.37668
29-Oct-2020,12976.29,13650,13281.06,13460,15796.07668
30-Oct-2020,13131.31,13687.82,13460,13571.51,15664.29048
31-Oct-2020,13424.73,14098.92,13571.51,13804.81,12166.3043
01-Nov-2020,13630.05,13906.74,13803.69,13771.59,6252.006195
02-Nov-2020,13215,13840,13771.7,13563.22,12191.83071
03-Nov-2020,13290,14081.45,13563.22,14035.8,13965.78813
04-Nov-2020,13530.01,14273.6,14034.35,14161.48,16894.77787
05-Nov-2020,14115,15775,14165.86,15608.21,31865.97472
06-Nov-2020,15190.36,15977.67,15608.06,15599.95,25150.39253
07-Nov-2020,14310,15779.24,15599.95,14834.09,23552.06913
08-Nov-2020,14721.9,15666,14834.09,15482.9,11856.32818
09-Nov-2020,14817.14,15856.9,15482.89,15342.25,21951.27613
10-Nov-2020,15090.08,15481.06,15342.1,15315.03,13489.6751
11-Nov-2020,15293.04,16000,15315.46,15705.79,15257.35723
12-Nov-2020,15446.82,16370.89,15705.79,16310.81,22153.73849
13-Nov-2020,15975,16491.92,16310.81,16339.56,14593.51519
14-Nov-2020,15708.24,16339.6,16339.56,16082.01,9205.916488
15-Nov-2020,15796.09,16175.6,16082.01,15966.89,6250.079668
16-Nov-2020,15879,16892,15970,16726.64,13948.30524
17-Nov-2020,16575.42,17880,16726.49,17679.36,25230.22404
18-Nov-2020,17205.02,18488,17679.86,17782.91,32425.9866
19-Nov-2020,17356,18193.29,17790.18,17821.58,17141.49268
20-Nov-2020,17764.76,18830.3,17821.92,18675.25,17901.93168
21-Nov-2020,18350,18980,18677.84,18721.21,13604.2714
22-Nov-2020,17610.77,18773.56,18721.21,18437.66,15423.83816
23-Nov-2020,18001,18777.77,18437.18,18384.82,17655.66362
24-Nov-2020,18052.02,19469,18384.82,19172.84,26623.09453
25-Nov-2020,18502,19500,19172.9,18721.93,20485.39373
26-Nov-2020,16200,18915.48,18717.24,17170,48644.17078
27-Nov-2020,16400,17475,17169.99,17153.95,23333.9843
28-Nov-2020,16880,17933.25,17155.43,17739.85,13157.95197
29-Nov-2020,17535.26,18359,17736.1,18202.04,8932.250291
30-Nov-2020,18201.47,19873.23,18202.02,19713.94,27293.47919
01-Dec-2020,18109,19915.14,19713.94,18782.97,30442.86544
02-Dec-2020,18335,19340,18778.18,19225.63,16227.13637
03-Dec-2020,18885,19625.64,19222.45,19448.64,14648.29683
04-Dec-2020,18576.05,19546.46,19446.43,18658.1,16382.87739
05-Dec-2020,18501,19189.98,18658.09,19158.96,7082.222303
06-Dec-2020,18878,19430.25,19158.96,19375.6,6665.281895
07-Dec-2020,18901,19432.57,19375.6,19177.71,8977.451663
08-Dec-2020,18200,19299.51,19177.08,18316.22,15161.86263
09-Dec-2020,17639,18647.33,18316.22,18546.55,20667.36636
10-Dec-2020,17905,18556.42,18546.55,18253.44,14899.20297
11-Dec-2020,17580,18293.08,18257.18,18042.15,16953.63356
12-Dec-2020,18023.57,18955.34,18044.19,18821.28,8616.172504
13-Dec-2020,18730,19421.03,18821.28,19166.65,10624.20069
14-Dec-2020,18967.68,19349.98,19166.65,19272.37,9102.369726
15-Dec-2020,19051.27,19565,19272.37,19444.6,15345.21213
16-Dec-2020,19300,21569.94,19443.19,21359.65,33350.235
17-Dec-2020,21252.01,23776.94,21360.5,22826.48,53602.34952
18-Dec-2020,22329,23280,22826.37,23137.76,24829.23582
19-Dec-2020,22770,24200,23138.89,23849.99,20577.66441
20-Dec-2020,23100,24300,23850,23476.51,14963.41787
21-Dec-2020,21913.84,24118.75,23476.51,22729.4,25728.63856
22-Dec-2020,22380.05,23839.78,22729.4,23823.27,18597.65123
23-Dec-2020,22600,24090,23824.13,23228.35,23412.12172
24-Dec-2020,22712.89,23785,23226.18,23717.96,16440.75295
25-Dec-2020,23416,24770.95,23718.61,24704.71,15792.47583
26-Dec-2020,24490.01,26822,24704.71,26475.35,24782.44016
27-Dec-2020,25772.55,28387,26482.64,26258.65,33627.00746
28-Dec-2020,26086.19,27477,26255.16,27040.36,21265.70935
29-Dec-2020,25833.73,27396.77,27039.39,27366.35,20668.10434
30-Dec-2020,27311.73,29018.26,27366.35,28897.42,28181.49681
31-Dec-2020,28000,29321.9,28897.42,28990.08,28813.88691
01-Jan-2021,28700,29688.88,28990.08,29412.84,22211.25252
02-Jan-2021,29039,33300,29413.29,32225.91,46675.24652
03-Jan-2021,32008.62,34810,32222.88,33080.66,36951.71651
04-Jan-2021,27678,33666.99,33082.84,32019.99,46045.38969
05-Jan-2021,29891.13,34499.67,32020.22,34030.64,42282.5692
06-Jan-2021,33352.54,37000,34043.91,36859.26,45744.1032
07-Jan-2021,36200,40425,36859.26,39505.56,50346.30569
08-Jan-2021,36565.08,41986.37,39510.55,40665.15,48522.4849
09-Jan-2021,38800,41406.94,40642.15,40257.43,27152.97103
10-Jan-2021,34444,41452.12,40257.43,38171.57,43736.57032
11-Jan-2021,30100,38273.88,38168.89,35452.59,102503.1567
12-Jan-2021,32500,36604.51,35456.89,34038.98,48227.62752
13-Jan-2021,32309.04,37888,34035.53,37393.66,39608.73719
14-Jan-2021,36751.11,40127.66,37393.67,39125.14,31868.76049
15-Jan-2021,34298.93,39697,39123.05,36754.67,36421.05919
16-Jan-2021,35372.59,37948,36754.6,36006.94,20861.42545
17-Jan-2021,33850.03,36860,36004.8,35820,19182.04935
18-Jan-2021,34736.46,37402,35820.01,36624.23,16609.64108
19-Jan-2021,35895.11,37857,36624.23,35917.28,18904.77911
20-Jan-2021,33387.01,36415.34,35921.91,35503.09,25445.70801
21-Jan-2021,30011,35628.24,35498.85,30855.95,50473.11375
22-Jan-2021,28732,33867,30855.9,32984.93,48155.72162
23-Jan-2021,31432.19,33488.79,32982.66,32112.01,16139.81478
24-Jan-2021,30931.21,33086.53,32110,32288.56,13618.80098
25-Jan-2021,31920.8,34888,32293.18,32261.87,23045.66293
26-Jan-2021,30830,32960.37,32260.52,32510.82,23535.83892
27-Jan-2021,29156,32584.62,32510.82,30407.13,46207.08537
28-Jan-2021,29902.14,34000,30414.11,33488.99,36007.06269
29-Jan-2021,31990,38570.13,33487.92,34262.11,72641.07975
30-Jan-2021,32852.86,34900,34262.11,34315.63,21362.15174
31-Jan-2021,32200,34387.75,34315.63,33137.74,16436.39758
01-Feb-2021,32333,34728.57,33137.75,33533.19,21975.41378
02-Feb-2021,33450,36000,33534.39,35512.67,19995.83908
03-Feb-2021,35393.8,37723.72,35513,37678.37,23781.96945
04-Feb-2021,36156.45,38769,37688.42,36975,31699.36292
05-Feb-2021,36605.87,38349,36976.59,38311.49,17842.70173
06-Feb-2021,38250,41000,38327.09,39265.43,27102.80603
07-Feb-2021,37371.35,39737.83,39266.1,38871.42,20297.87256
08-Feb-2021,38057.01,46750,38871.43,46448.1,47934.01039
09-Feb-2021,45020,48200,46453.66,46514.73,36418.79365
10-Feb-2021,43706.86,47349.99,46514.73,44850,25818.01158
11-Feb-2021,44011,48690,44850,47997.91,26222.60478
12-Feb-2021,46300,48912,47993.6,47408.34,23503.15584
13-Feb-2021,46300,48199,47408.34,47232.45,12020.87733
14-Feb-2021,47100.13,49700,47240.75,48680.69,15146.55244
15-Feb-2021,45768.46,49093.44,48667.23,47936.37,19432.15278
16-Feb-2021,47051.22,50645,47935.66,49158.71,23053.20561
17-Feb-2021,48942.87,52640.35,49141.43,52170.01,25675.17144
18-Feb-2021,50875,52549.99,52170.01,51601.73,15689.40275
19-Feb-2021,50725,56370.05,51596,55983.56,27961.48197
20-Feb-2021,54000.1,57563.57,55983.57,55923.52,22137.82194
21-Feb-2021,55531.23,58367,55921.44,57489.16,13530.43444
22-Feb-2021,46616,57577.69,57489.16,54142.13,49449.16576
23-Feb-2021,44888.08,54206.22,54125.67,48899.99,72300.58573
24-Feb-2021,47002,51415.41,48899.99,49737.82,30732.14949
25-Feb-2021,46700,52107.83,49737.81,47058.48,28011.20415
26-Feb-2021,44150,48464.64,47063.9,46326.2,36048.61819
27-Feb-2021,45055,48356.86,46319.79,46180.75,16290.28072
28-Feb-2021,43016,46656,46169.92,45231.75,22745.606
01-Mar-2021,45042.13,49829,45231.74,49639.4,25068.25044
02-Mar-2021,47075.11,50250,49635.3,48511.6,17063.56302
03-Mar-2021,48161.75,52666,48502.18,50360,21301.47724
04-Mar-2021,47502,51798.33,50370.33,48368.52,23386.97958
05-Mar-2021,46219.32,49473.99,48370.97,48769.47,25468.1803
06-Mar-2021,47077,49210,48766.01,48909.84,11877.83756
07-Mar-2021,48909.83,51459,48909.84,50978.61,13965.15473
08-Mar-2021,49328.62,52425,50976.22,52415.23,18856.28684
09-Mar-2021,51845.01,54936,52413.17,54916.38,21177.14954
10-Mar-2021,53025,57402.14,54921.61,55890.69,28326.07771
11-Mar-2021,54283,58113,55888.7,57815.47,24369.21217
12-Mar-2021,55050,58065.92,57820.15,57225.91,21760.53824
13-Mar-2021,56083.74,61788.45,57220.84,61178.5,22301.28589
14-Mar-2021,58950,61680,61181.38,58972.7,13581.96759
15-Mar-2021,54568,60601.07,58972.71,55636.15,31651.39184
16-Mar-2021,53221,56970,55629.08,56927.11,24432.37879
17-Mar-2021,54138.01,58996.38,56924.26,58925.54,22687.57433
18-Mar-2021,56996.15,60100,58925.54,57644.95,21459.49624
19-Mar-2021,56260,59461.99,57644.95,58039.66,16429.62974
20-Mar-2021,57827.97,59928,58026.91,58116.7,9725.281237
21-Mar-2021,55543.89,58651.22,58126.34,57363.32,11841.63878
22-Mar-2021,53739.5,58421.68,57377.29,54110.07,19512.15647
23-Mar-2021,53000,55858,54111.49,54345.54,19221.75674
24-Mar-2021,51673.82,57209.97,54333.27,52276.16,23775.21363
25-Mar-2021,50305,53238,52259.69,51325.01,29642.04416
26-Mar-2021,51250,55125.13,51320.76,55072.44,17843.00738
27-Mar-2021,53966,56640,55080.9,55856.53,11333.3335
28-Mar-2021,54701,56587.08,55856.54,55778.82,9235.803023
29-Mar-2021,54900,58400,55781.22,57613.48,17552.36885
30-Mar-2021,57000,59397.48,57613.76,58786.46,15105.07669
31-Mar-2021,56873.8,59800,58786.46,58800,17376.62673
01-Apr-2021,57930,59474.94,58800.01,58726.48,11096.33005
02-Apr-2021,58441.88,60055.02,58726.47,58981.04,10966.93018
03-Apr-2021,56943,59752,58981.04,57094.34,8405.264005
04-Apr-2021,56478.53,58500,57094.34,58215.94,6301.431879
05-Apr-2021,56817.64,59251.76,58216.73,59123.02,9204.863239
06-Apr-2021,57333.33,59475,59134.07,58019.98,10354.33015
07-Apr-2021,55400,58630,58021.67,55955.75,17787.29445
08-Apr-2021,55700,58152,55962.67,58083.1,8073.597317
09-Apr-2021,57670.51,58869.69,58083.1,58092.68,8094.746297
10-Apr-2021,57875.41,61218.97,58092.68,59778.6,12817.81107
11-Apr-2021,59177.06,60658.89,59778.59,59985.26,7278.965167
12-Apr-2021,59369,61199,59983.66,59839.82,11467.72753
13-Apr-2021,59799.01,63774.39,59836.88,63588.22,17897.76603
14-Apr-2021,61277.91,64899,63588.22,62971.8,22570.84113
15-Apr-2021,62036.73,63831.82,62971.8,63229.04,11209.45053
16-Apr-2021,60048.43,63604.34,63229.04,61427.27,19867.41322
17-Apr-2021,59700,62572.48,61427.27,60058.86,10847.76786
18-Apr-2021,51300,60437.97,60067.2,56274.41,36891.70959
19-Apr-2021,54187.85,57600,56273.65,55696.83,16838.39172
20-Apr-2021,53430.01,57111,55696.83,56499.29,18608.27984
21-Apr-2021,53620.91,56810.56,56477.67,53800.86,15584.08398
22-Apr-2021,50400,55469.98,53795.62,51701.59,30427.89154
23-Apr-2021,47464.65,52130.58,51695.98,51187.27,38794.85818
24-Apr-2021,48726.87,51260.61,51187.75,50089.15,11839.14356
25-Apr-2021,47044.01,50591.38,50101.42,49121,14633.51207
26-Apr-2021,48817.62,54400,49121,54053.6,18005.22399
27-Apr-2021,53321,55509.39,54047.8,55069.62,13957.0865
28-Apr-2021,53887,56476.17,55069.61,54894.03,16484.33678
29-Apr-2021,52369.61,55226.86,54889.81,53580,14592.31689
30-Apr-2021,53068.43,58075.01,53580,57798.77,16536.33289
01-May-2021,57050.94,58550,57798.77,57859.28,10787.04933
02-May-2021,56072,57972.26,57859.28,56625.2,7647.625781
03-May-2021,56500,58986,56625.21,57212.73,15165.00649
04-May-2021,53057.7,57247.24,57212.73,53241.92,23492.05868
05-May-2021,52913.02,57980.86,53241.91,57515.69,22918.90459
06-May-2021,55288,58400,57515.69,56440.66,18244.13605
07-May-2021,55300,58735.95,56444.82,57380.39,18323.8958
08-May-2021,56980.01,59559.84,57380.39,58958.05,15374.94443
09-May-2021,56265.3,59300.52,58958.06,58312.57,17169.72319
10-May-2021,53600,59592.2,58313.84,55866.41,24647.23541
11-May-2021,54511.48,56962.07,55866.38,56753.19,15446.63592
12-May-2021,48500,58041,56753.19,49498.77,29660.84274
13-May-2021,46000,52500,49498.76,49690.11,42250.08741
14-May-2021,48895,51569.56,49682.28,49893.48,21987.79362
15-May-2021,46573,50730.58,49893.48,46775.51,21936.11455
16-May-2021,43825,49808.28,46771.01,46450.79,30655.33065
17-May-2021,42101,46646.15,46450.78,43580.5,43660.22208
18-May-2021,42300,45851,43571.89,42857.15,28210.30024
19-May-2021,30000,43591.7,42865.05,36731.75,109537.2423
20-May-2021,35000,42605,36735.44,40623.33,51445.79736
21-May-2021,33501.54,42275.99,40623.24,37340.77,55961.90006
22-May-2021,35257.52,38889.76,37333.09,37476.83,29239.02738
23-May-2021,31111,38319.36,37476.84,34758.67,53433.30297
24-May-2021,34407.17,39966.87,34758.88,38878.56,44419.45828
25-May-2021,36481.26,39878.51,38874.53,38361.81,26107.55687
26-May-2021,37837.36,40900,38361.81,39293.23,25107.68631
27-May-2021,37191.99,40440.95,39293.23,38556.88,19390.89447
28-May-2021,34688,38900,38556.88,35680.47,36231.72334
29-May-2021,33650.86,37325,35680.48,34627.82,27999.15073
30-May-2021,33333,36500,34627.81,35669.44,16038.94658
31-May-2021,34183,37534.09,35669.44,37279.31,19527.116
01-Jun-2021,35669.14,37918.97,37276.23,36685,15713.10282
02-Jun-2021,35920,38237.37,36684.99,37577.91,13952.35891
03-Jun-2021,37184.88,39489.82,37581.83,39248.55,14325.75607
04-Jun-2021,35593.22,39291.24,39248.54,36856.52,17917.63251
05-Jun-2021,34832.17,37921.35,36856.53,35539.49,13654.69033
06-Jun-2021,35258,36477.86,35539.97,35800.48,8184.503243
07-Jun-2021,33333,36812.39,35800.48,33575.91,18997.71627
08-Jun-2021,31004.95,34069,33567.26,33402.13,34937.55755
09-Jun-2021,32408.53,37573.99,33402.13,37403.86,26040.89793
10-Jun-2021,35800,38425.67,37404.75,36694.05,19853.81419
11-Jun-2021,35944,37695,36694.91,37338.44,14142.1935
12-Jun-2021,34635.47,37448,37340.08,35557.33,14516.54556
13-Jun-2021,34780.57,39396,35557.32,39015.24,15748.96204
14-Jun-2021,38744.83,41076.03,39015.24,40539.47,21916.84416
15-Jun-2021,39510.98,41322.55,40537.93,40162.37,17020.70299
16-Jun-2021,38105,40499,40158.06,38351,17238.57541
17-Jun-2021,37365.63,39554.98,38351,38095.17,15970.35032
18-Jun-2021,35153.16,38216.22,38103.94,35841.81,23472.37724
19-Jun-2021,34833.26,36457.18,35840.96,35484.79,16801.08671
20-Jun-2021,33347.05,36139.73,35484.8,35585.78,19400.07454
21-Jun-2021,31259,35741.54,35585.79,31609.82,41304.39904
22-Jun-2021,28800,33352,31609.82,32538.37,48409.17333
23-Jun-2021,31708.03,34881.02,32538.9,33688.35,23124.81248
24-Jun-2021,32300,35295.67,33688.51,34654.58,16868.94085
25-Jun-2021,31300,35500,34654.87,31594.63,26505.19267
26-Jun-2021,30173.49,32711.68,31594.62,32275.19,18299.38703
27-Jun-2021,32002.21,34749,32267.59,34709.23,14428.92979
28-Jun-2021,33864.99,35301.43,34708.53,34493.22,14920.26479
29-Jun-2021,34233.35,36675,34493.22,35904.28,17917.59826
30-Jun-2021,34033,36094.42,35906.17,35060,16700.72309
01-Jul-2021,32703.48,35066.54,35060,33516.11,13210.95097
02-Jul-2021,32704.73,33972.06,33510.93,33805.02,11765.6539
03-Jul-2021,33320,34953.07,33805.01,34682.16,6197.801129
04-Jul-2021,34390.53,35951,34685.03,35284.05,6224.03057
05-Jul-2021,33156.86,35290.82,35284.06,33697.78,9607.606199
06-Jul-2021,33300,35100,33697.78,34225.73,10313.01368
07-Jul-2021,33770.01,35077.46,34225.72,33878.56,9404.897987
08-Jul-2021,32111,33934.62,33879.5,32875.95,14147.35252
09-Jul-2021,32255.24,34100,32875.95,33824.26,8320.906493
10-Jul-2021,33027.83,34267.14,33824.25,33515.35,4906.245822
11-Jul-2021,33333.33,34607.37,33515.35,34259.23,7023.065005
12-Jul-2021,32665,34670,34259.22,33091.1,10145.24047
13-Jul-2021,32201.12,33337.61,33077.43,32734.14,9478.042189
14-Jul-2021,31600,33125.55,32734.14,32816.39,10355.3187
15-Jul-2021,31064.77,33187.6,32815.75,31868.68,11273.61174
16-Jul-2021,31025.42,32259.16,31872.49,31388.06,10006.47794
17-Jul-2021,31179.01,31949.99,31389.57,31533.91,5695.574116
18-Jul-2021,31125.6,32450,31533.9,31788.25,5006.483105
19-Jul-2021,30429.99,31887.82,31786.37,30842.03,11027.00529
20-Jul-2021,29301.56,31052.65,30842.04,29796.16,18114.15286
21-Jul-2021,29501.02,32825,29796.15,32135.19,15598.47831
22-Jul-2021,31729.68,32611.84,32152.68,32287.74,7704.640463
23-Jul-2021,32000,33647.27,32287.75,33647.26,9004.842626
24-Jul-2021,33424.7,34525,33647.27,34283.01,9864.752437
25-Jul-2021,33888.89,35451.04,34291.67,35428.26,9434.630023
26-Jul-2021,35251.54,40593.93,35428.25,37262.77,40354.54556
27-Jul-2021,36413.26,39550,37262.76,39470.48,24709.10441
28-Jul-2021,38803.34,40925.56,39475.99,40035.1,27198.33358
29-Jul-2021,39229.47,40644.85,40035.1,40039.44,11022.42513
30-Jul-2021,38342,42320.57,40039.44,42237.95,15063.23441
31-Jul-2021,41064.11,42414.61,42233.66,41495.01,9351.942886
01-Aug-2021,39426,42605.64,41499,39865.41,10617.67293
02-Aug-2021,38690,40459.68,39859.18,39149.59,12379.41217
03-Aug-2021,37627.21,39785.3,39149.59,38191.44,15094.8174
04-Aug-2021,37509,39965.1,38189.4,39722.41,15327.67625
05-Aug-2021,37300,41447.89,39718.9,40888.74,28507.85533
06-Aug-2021,39876.74,43399.26,40888.73,42869.58,20425.11454
07-Aug-2021,42457.27,44750,42869.59,44637.34,19634.79476
08-Aug-2021,43131.97,45363.83,44628.11,43829.14,18712.27158
09-Aug-2021,42821.3,46497.42,43829.15,46285.48,19464.72494
10-Aug-2021,44650.27,46718.44,46280,45595.66,13756.50067
11-Aug-2021,45350.74,46781.09,45601.82,45553.49,11628.32044
12-Aug-2021,43714.36,46223.95,45553.1,44422.14,13169.78177
13-Aug-2021,44249.64,47953.9,44422.15,47833.64,11794.94196
14-Aug-2021,46034.93,48176.52,47833.64,47109.65,8130.367694
15-Aug-2021,45525.19,47400,47109.64,47014.49,7745.702008
16-Aug-2021,45676.91,48076.52,47014.38,45902.46,10467.66031
17-Aug-2021,44405.39,47174.62,45903.22,44671.58,12756.14778
18-Aug-2021,44216.47,46035.27,44675.34,44707.98,10327.49887
19-Aug-2021,43955,47088.08,44709.1,46765.87,11938.12185
20-Aug-2021,46644.95,49400,46769.02,49342.4,13184.67049
21-Aug-2021,48285.28,49821.92,49349.99,48867.02,9574.836152
22-Aug-2021,48102.89,49526.13,48870.21,49284.63,6243.396434
23-Aug-2021,49012.84,50505,49284.38,49506.5,10824.26838
24-Aug-2021,47600,49875.9,49504.53,47682.45,12068.33823
25-Aug-2021,47122.02,49277,47682.45,48987.33,9289.231771
